in a long time,-0.05263157894737042
from now that beautiful child,-0.05263157894737042
about estate,-0.05263157894737042
unless the Democrats do something,-0.05263157894737042
of money,0.05272407732864875
because the estate,0.05272407732864875
on the farm,0.05272407732864875
by withdrawing from the last administration,0.05272407732864875
For half a century,0.017562346329478604
with blue collar workers,0.017562346329478604
in the back,0.017562346329478604
for illegal aliens,0.017562346329478604
for people,-8.785030308646197e-05
into the country,-8.785030308646197e-05
under the new deal,-8.785030308646197e-05
If they come in to our country,-8.785030308646197e-05
with legal advice,-8.785030308646197e-05
of all manufacturing,-8.785030308646197e-05
after the twin,0.08787346221441875
into law,0.08787346221441875
from fleeing your state,-0.04389815627744633
in our country,-0.035146296459016124
in a different country,-0.035146296459016124
at the border,-0.035146296459016124
of North Carolina jobs,-0.20200245916037587
In the face,-0.20200245916037587
in relief,-0.20200245916037587
with American agriculture,-0.20200245916037587
For 20 years,0.035183393438302624
for 20 years,0.035183393438302624
at a chart,0.035183393438302624
for 20 years,0.035183393438302624
between having farmers,0.2727672679278381
over two years,0.2727672679278381
of Georgia for eight years,0.2727672679278381
for the year,0.11408512505484461
in order,0.11408512505484461
by the way,0.11408512505484461
Because I ended that Iran catastrophe,-0.07015697623432281
in cash,-0.07015697623432281
for the election,-0.07015697623432281
because the country,-0.07015697623432281
in trouble,0.008605111436197502
in trouble,-0.07015697623432281
after the election,-0.14041246160596454
of jobs,-0.07021239248727251
from foreign polluters,-0.07021239248727251
that for a long time,-0.07021239248727251
for decades,-0.07021239248727251
that most of you notice when you go to fill up your tank,-0.07021239248727251
of gas,-0.07021239248727251
in your car,-0.07021239248727251
at your electric bills,0.157964019306707
of oil,0.157964019306707
on earth,0.14022787028922945
Because the fact,0.14022787028922945
After years,-0.02624901566191367
of rebuilding other countries,-0.02624901566191367
before the China virus,0.043756016452259704
of the world,-0.2011016875054682
Unlike the previous administration,-0.11378555798686693
under my administration,-0.11378555798686693
with constant investigations,-0.11378555798686693
by the fake news,0.0350692617920323
in his case,0.0350692617920323
in my case,0.0350692617920323
That takes time,-0.33292447871035175
that we spent on this impeachment,-0.33292447871035175
with her hairdryer,-0.33292447871035175
in a beauty,-0.33292447871035175
with no mask,-0.33292447871035175
by the beauty,0.1318565400843807
by the way,0.1318565400843807
by the owner,0.1318565400843807
of the beauty,0.1318565400843807
about the mask,0.20198471941686988
at all times,0.20198471941686988
at night,0.20198471941686988
for the African American community,0.20198471941686988
in no area,0.20198471941686988
of all backgrounds,-0.06135507055833762
than on the subject,-0.06135507055833762
of immigration,-0.06135507055833762
Under my administration,-0.06135507055833762
in American history,-0.06135507055833762
of wall,-0.06135507055833762
like about two weeks,-0.05971302622104167
in history,0.2021800281293862
from the last administration,0.05272407732864875
in the Middle East peace,-0.043902010712088116
that nobody,-0.043902010712088116
after him for eight years,0.026355090925064693
of American crews,-0.16687159669769694
in the world,-0.16687159669769694
out of new wars,-0.16687159669769694
from all these far away places,-0.16687159669769694
of billions,-0.10556875164951575
of dollars,-0.10556875164951575
for the Iraq war,-0.10556875164951575
for eight years,0.2727672679278381
on television,-0.14650931003272694
that at the convention,-0.14650931003272694
with their beautiful daughter,-0.14650931003272694
of China as a positive development,-0.08823010411153037
for the world,-0.08823010411153037
if they did it on purpose,-0.08823010411153037
against a guy,0.06181561285765401
on it was said to be a great move,0.11473962930274462
of thousands,0.11473962930274462
If Biden wins,0.11473962930274462
with his son,0.11473962930274462
with all of that money,0.11473962930274462
with no experience,0.11473962930274462
that because the fake news,-0.13240356606938447
in record,-0.13240356606938447
of the year,-0.13240356606938447
by the last administration,0.20319816238183935
in all fairness,0.035183393438302624
by most other administrations,0.20319816238183935
with their reckless anti-vaccine rhetoric,0.20319816238183935
of weeks,-0.21137924960367194
of time,-0.21137924960367194
in the world,0.008829242450989674
before the end,0.1060726597719478
of the year,0.1060726597719478
from suicide,0.1060726597719478
in a shutdown,0.1060726597719478
in shutdowns,-0.2207115741149466
By contrast,-0.2207115741149466
at highest risk,-0.15033604527768102
while allowing those at lower risk,-0.15033604527768102
on young people,-0.15033604527768102
of that immune,-0.15033604527768102
of people,-0.15033604527768102
against this horrible disease,0.03544214070530414
Through our historic China virus,0.03544214070530414
than 1.3 million jobs,0.03544214070530414
for North Carolina workers,0.03544214070530414
in relief,-0.017724211272607437
for North Carolina farmers,-0.017724211272607437
in PPP loans,-0.017724211272607437
in PPP loans,-0.017724211272607437
in our sites,-0.017724211272607437
in grave,-0.017724211272607437
of more regulations,-0.017724211272607437
for a highway,-0.017724211272607437
for a road,-0.017724211272607437
by the way,-0.008785802143727733
that nobody,0.20319816238183935
,-0.11192423590185936
of stock,0.0076510678064711434
in 36 years,0.0076510678064711434
with the stocks,0.0076510678064711434
in 36 years,0.0076510678064711434
with a brief update,0.0076510678064711434
on the China virus,0.0076510678064711434
Over the last month,0.0076510678064711434
in testing that will allow us to have over 150 million rapid point,0.045937667508996936
of care,0.045937667508996936
in less than 15 minutes,0.045937667508996936
on nursing,0.045937667508996936
that serve high risk,0.007659933246087698
of care,0.007659933246087698
of vaccines,0.007659933246087698
that nobody,-0.06121355880326274
in some cases,-0.06121355880326274
in a matter,-0.06121355880326274
of months,-0.06121355880326274
in record,-0.06121355880326274
on left-wing political violence,-0.025266059260405375
Under my administration,-0.025266059260405375
with state,-0.025266059260405375
over the country,-0.025266059260405375
through hours,-0.025266059260405375
of video,-0.025266059260405375
with a report,-0.025266059260405375
of people,0.030632562413839822
in various cities,0.030632562413839822
in all cases,0.030632562413839822
without really much of a consent,0.030632562413839822
like to have the consent,0.030632562413839822
as an example,0.015306277541638057
in approximately one hour,0.015306277541638057
for political reasons,0.015306277541638057
for him to have a city,0.015306277541638057
for 94 days,0.015306277541638057
under siege,0.015306277541638057
for years,0.015306277541638057
of violence,-0.007646384052548456
of crime,-0.007646384052548456
of Justice are announcing a joint operation,-0.007646384052548456
in that one city,0.1530960698887118
of violence,0.1530960698887118
in cities,0.1530960698887118
by the Joe Biden party,0.1530960698887118
If you take a look,0.1530960698887118
in the country,0.1530960698887118
by dangers,-0.06879632641985259
from far-left politicians,-0.06879632641985259
on purpose,0.053529096887660145
about America that you hear about the…,-0.030581670870613493
from all over the world,-0.024848044650023982
at the same time,-0.024848044650023982
in terms,0.053533726974619326
for our nation,0.020099388379196344
on point,0.015280536975961902
after point,0.015280536975961902
after point,0.015280536975961902
about those on the right,0.015280536975961902
about those on the left,0.015280536975961902
on the left,0.015280536975961902
on the side,-0.03822225619077846
of the radical left,-0.03822225619077846
in those Democrat-run areas,-0.03822225619077846
For months,-0.03822225619077846
that these were peaceful protests,-0.03822225619077846
at the agitators,-0.09938837920491121
at the looters,-0.09938837920491121
at the rioters,-0.09938837920491121
behind the reporter,-0.09938837920491121
at least the governor,0.03061380682687283
of things,0.03061380682687283
out of jail,-0.015308697474671914
out of jail,-0.015308697474671914
for the mayhem,-0.015308697474671914
on the backs,-0.015308697474671914
of the police,-0.015308697474671914
on law,-0.015308697474671914
in this country,-0.015308697474671914
without law,-0.015308697474671914
If you give the radical left,0.061213558803284496
in the Democrat-run cities,0.061213558803284496
in this country,0.061213558803284496
If they have that power,0.061213558803284496
in this country,0.061213558803284496
about this country,0.0076428729521080515
with the rule,0.007658760520292657
out of the Obama administration,0.007658760520292657
as a result,0.007658760520292657
of left-wing indoctrination,0.007658760520292657
in our nation,0.007658760520292657
about America being a wicked nation,-0.03826319816372313
by racism,-0.03826319816372313
while refusing to say one word,-0.03826319816372313
about the violence,-0.03826319816372313
out of anything,0.03061911685928189
out of anything,0.03061911685928189
At our convention,0.03061911685928189
that violence,0.03061911685928189
in American political discourse,0.03061911685928189
on police,-0.07649938800489162
out of control,-0.07649938800489162
on common American values,-0.03829950210648132
in our nation,-0.03829950210648132
in fact,-0.03829950210648132
for whatever reason,-0.03829950210648132
At the same time,-0.22228098413428007
for anarchy,-0.22228098413428007
for violence,-0.22228098413428007
of Antifa is to spread terror,-0.007669865642984822
in the US population,-0.007669865642984822
with a goal,-0.007669865642984822
of getting Americans to give up to their agenda,-0.007669865642984822
In fact,-0.10751036707109995
of a country,-0.10751036707109995
If you give violent extremists,-0.061503574448470814
of our nation,-0.061503574448470814
by the way,-0.061503574448470814
of time,-0.061503574448470814
that it was problems,0.05267877329978315
under this mayor,0.05267877329978315
over every lever,-0.11144075938663282
of power,-0.11144075938663282
in the United States government,-0.11144075938663282
in all cases,-0.023087578882562056
at so many different places,0.05389945338365138
down the list,0.05389945338365138
because if the mob,0.05389945338365138
in left-wing cities,0.09240661591015771
that liberal politicians,0.09240661591015771
in jail,0.09240661591015771
of people,0.09240661591015771
for cop,0.09227870491425161
in fact,0.09227870491425161
in prison,0.09227870491425161
like as an example,0.09227870491425161
of the country,-0.023048555623848447
on crime,0.04607526881720361
for rioters,0.04607526881720361
like these cities,0.07678310940498848
of minutes,0.0383553237189191
as an example,0.09227870491425161
for destroying monuments,0.0383553237189191
in prison,0.09227870491425161
if you knock down a statue,-0.07666181681068222
of my knowledge,-0.07666181681068222
for about that time,-0.07666181681068222
that march,-0.07666181681068222
Before the outbreak,-0.015336811416301256
of left-wing extremism,-0.015336811416301256
in violent crime,-0.015336811416301256
in the last two years,-0.015336811416301256
Of the Obama administration,-0.015336811416301256
in major American cities,-0.015336811416301256
in murder,-0.015336811416301256
in over a half,-0.015336811416301256
In the first two years,-0.015336811416301256
of my presidency,0.030708422036123912
of murders,0.030708422036123912
by violent crime,0.030708422036123912
Since the beginning,0.030708422036123912
by one third,0.07665593376264271
In the last month,0.07665593376264271
in Chicago in half,0.07665593376264271
in to Chicago without fanfare,0.07665593376264271
in half,0.07665593376264271
as opposed to just sending in some very talented people,0.07665593376264271
for a state,-0.045913056788610976
of problems,-0.045913056788610976
of it because in six days,-0.045913056788610976
like a different world,-0.05358646558982866
because Kenosha was something,0.007658140603454515
with numerous people,-0.08422019753465555
in the state,-0.08422019753465555
that it could exacerbate tensions,-0.08422019753465555
for our country,0.053648623819659375
because they did a fantastic job,0.053648623819659375
with the family,0.053648623819659375
with the pastor,0.007661661048108262
with the pastor,0.007661661048108262
of the family,0.007661661048108262
at some point,-0.022979083823390044
on the phone,-0.022979083823390044
with the pastor,-0.022979083823390044
on coronavirus,-0.022979083823390044
During his speech,0.030665440049058603
about left-wing political violence,0.030665440049058603
that you did not mention that your supporters,0.030665440049058603
in Portland this weekend,0.030665440049058603
at people,0.030665440049058603
of pepper,0.030665440049058603
of people,-0.229990800367994
as a defensive mechanism,-0.229990800367994
with paint,-0.03843965884398173
with a bullet,-0.03843965884398173
on television,-0.03843965884398173
through the roof,-0.038437884378852524
ablaze all the time,-0.038437884378852524
from the federal government,-0.038437884378852524
of yours,-0.06151007227434453
of yours,-0.06151007227434453
of yours,0.05382131324003782
of killing two people,0.05382131324003782
of vigilantes,0.05382131324003782
under investigation,-0.08059937041827529
in very big trouble,-0.08059937041827529
under investigation,-0.01845515014033674
like to see law,-0.01845515014033674
of everything,-0.01845515014033674
If they make the wrong decision,-0.06916692284045758
if they make the wrong decision,-0.06916692284045758
in the other direction,-0.06916692284045758
that goes on the evening,-0.06916692284045758
for weeks,-0.06916692284045758
of thousands,-0.06916692284045758
of great things,-0.06916692284045758
if they make a mistake…,-0.06916692284045758
on bad cops,0.007682842420970338
,0.0076510678064711434
,0.0076510678064711434
,0.0076510678064711434
,0.0076510678064711434
on it all the time,0.007682842420970338
,0.0076510678064711434
of a second to make some of these decisions,0.007682842420970338
,0.0076510678064711434
,0.0076510678064711434
,0.0076510678064711434
,0.0076510678064711434
for law,0.046155032771079595
,0.0076510678064711434
,0.0076510678064711434
,0.0076510678064711434
,0.0076510678064711434
,0.0076510678064711434
on behalf,0.046155032771079595
of Democrat politicians,0.046155032771079595
,0.0076510678064711434
,0.0076510678064711434
,0.0076510678064711434
at our cities,0.11531247597817576
of time,0.11531247597817576
of days,0.11531247597817576
with the governor,0.11531247597817576
with it for a minute,0.11531247597817576
,0.0076510678064711434
,0.0076510678064711434
of problems,0.11531247597817576
that other people,0.11531247597817576
,0.0076510678064711434
,0.0076510678064711434
,0.0076510678064711434
like to finish my question,-0.015349765798954647
since you did not really finish my question,-0.015349765798954647
before you tonight honored by your support,-0.07841099832147894
of the extraordinary progress,-0.07841099832147894
over the last four incredible years,-0.07841099832147894
,-0.07841099832147894
,-0.07841099832147894
,-0.07841099832147894
Over the years,0.07685558693481598
about your adherence,0.07685558693481598
that if you believe something,0.07685558693481598
in terms,0.07685558693481598
of the downside,-0.08680158983964445
of credit,-0.08680158983964445
for positive thinking,-0.08680158983964445
about downside,-0.08680158983964445
because only a fool,-0.08680158983964445
that that positive thinking,-0.08680158983964445
without a positive outlook,0.07844356553348093
between the ventilators,0.07844356553348093
of thousands,0.009136174683664625
of lives,0.009136174683664625
of the experts,0.009136174683664625
that it needs to be based in reality,0.057380343441726434
that the wishful thinking,0.057380343441726434
in a time,0.057380343441726434
that people,0.057380343441726434
for the past five months,-0.10729123864311448
under control,-0.10729123864311448
under control,-0.10729123864311448
in that case,0.041133455210226225
by the way,0.041133455210226225
if you watch the fake news,0.041133455210226225
on television,0.041133455210226225
of the countries,0.041133455210226225
in the world,-0.03883672583556436
at these countries,-0.03883672583556436
at every single point,-0.1805136641988766
on trade,-0.1805136641988766
like nobody,-0.1805136641988766
Before the pandemic,-0.1805136641988766
in history,0.05927552642715708
by the way,0.05927552642715708
of lives,0.05927552642715708
about the disease,0.05927552642715708
of people,-0.15995612631963543
of people,-0.15995612631963543
"at 140,000 people",-0.15995612631963543
of people,-0.15995612631963543
By the time,-0.15795256844611247
by June we knew things,-0.02291160702010858
with you was the day,-0.02291160702010858
before your Tulsa rally,-0.02291160702010858
By the way,-0.02291160702010858
like an armed camp,0.03435953820780128
Because they had 120 Black Lives Matter people,0.03435953820780128
because that area,-0.043500160263747825
at the time,-0.043500160263747825
as a state,0.07559098405717063
like an armed camp,0.07559098405717063
that nobody,0.05264603552463335
in the history,0.05264603552463335
of Fox television,0.05264603552463335
in the history,0.10525352370491935
of Fox television,0.10525352370491935
on Saturday night,0.05264603552463335
for five years,0.10525352370491935
about the public health,0.10525352370491935
At the time…,0.018285714285710648
for the same reason,0.018285714285710648
for a long time,0.018285714285710648
on your every word,0.04114003611181104
under control,0.04114003611181104
about wearing masks,0.04114003611181104
of them are older people,0.04114003611181104
of control,-0.07539410555174414
of security,-0.07539410555174414
Under the circumstances,-0.07539410555174414
under control,-0.07539410555174414
under control,-0.07091387395630842
about the successful ones,0.07098857312968061
at that smile,0.07098857312968061
in the middle,0.07098857312968061
of material,-0.06634030287778826
in terms,-0.06634030287778826
of you canceled the Jacksonville convention,-0.06634030287778826
Wear a mask.,-0.06634030287778826
By the way,-0.02975304968759194
like the original flow,-0.02975304968759194
If I could just finish my question,0.016017207056735244
of your own aides,0.016017207056735244
whether you would stick to that message,0.016017207056735244
of talking about the virus,0.016017207056735244
of cheerleading,0.016017207056735244
at this moment,0.0206114737203783
with the governors,-0.16257184072539932
of equipment,-0.16257184072539932
by what date,-0.16257184072539932
with so many different tests,0.08013554354794916
that we have now is some people,0.08013554354794916
of instruments,0.070881062126861
of tests,0.070881062126861
of thousands,0.070881062126861
of the country,0.070881062126861
of them to other countries,0.070881062126861
in fact,0.011431706982489225
that takes a day,0.011431706982489225
for everyone,0.022862368541386086
in one month,0.006859024189498734
by a day,0.006859024189498734
about the federal intervention,0.027429825363446226
of cases,0.05941091789867946
on the testing,0.05941091789867946
because we had the ability,-0.1324563807435791
because there was no test,0.004571010650450658
Of course,0.004571010650450658
in a very short order,0.004571010650450658
of those tests,0.004571010650450658
because we tested so many people,0.0045706972598628355
like we have more cases,0.0045706972598628355
than massive countries,0.00914285714286182
because we are so much better at testing than any other country,0.00914285714286182
in the world,-0.20599208074890346
at is death,-0.20599208074890346
in numerous categories,-0.006880260532525909
than the world,-0.006880260532525909
than the world,-0.006880260532525909
as a proportion,0.03439814708648476
of cases,0.03439814708648476
as a proportion,0.03439814708648476
of population,0.03439814708648476
by where… look,-0.08253662562762538
by the cases,-0.08253662562762538
as a proportion,-0.08253662562762538
of population,-0.08253662562762538
from those cases,0.06197208960704687
if the U.S. has X population,0.06197208960704687
of death,0.06197208960704687
of that population,0.06197208960704687
Because you have to go by the cases,0.06197208960704687
into that because I have a very good relationship,-0.0068845235909612435
with the country,-0.10788476988407447
of cases,0.14016544117647373
because of the testing,-0.04129103296400955
on the cases,-0.04129103296400955
If you take a look,-0.04129103296400955
at this other chart…,-0.04129103296400955
because we do more tests,-0.04129103296400955
In other words,-0.04129103296400955
about death,0.03439814708648476
by the way,0.00914285714286182
,-0.05939870236682074
,-0.05939870236682074
,-0.05939870236682074
,-0.05939870236682074
,-0.05939870236682074
with you on this incredible summer,-0.03878008919420137
in Wisconsin on the edge,-0.03878008919420137
with the legendary workers,-0.03878008919420137
of contracts,0.018844395178047285
because of the United States government,0.018844395178047285
through a little bit,0.018844395178047285
of a hard time,0.018844395178047285
for years,0.018844395178047285
For more than 75 years,0.018844395178047285
of this shipyard,0.018844395178047285
that American workers,0.0387897595034873
in the world,0.0387897595034873
of the Majestic Freedom class,0.0387897595034873
that many of you have been pouring your hearts,0.0387897595034873
for over a year,0.0387897595034873
into the most powerful fleet,-0.019166585882652704
in human history,-0.019166585882652704
that name,0.016621879934605486
of Fincantieri Marinette Marine for welcoming us to this incredible place,0.016621879934605486
as well by commerce,0.05289828401424649
at a level,0.05289828401424649
as I say all the time,0.05289828401424649
because we want to say this in front,0.05289828401424649
of the media,0.05289828401424649
at all those people,0.05289828401424649
in the world,-0.12323797391231915
over a period,-0.12323797391231915
of time,-0.12323797391231915
of the lowest mortality,-0.12323797391231915
of those people,0.0
on the task,0.0
on the testing,0.0
on the ventilators,0.0
of ventilators,0.0
with the ventilator,0.006099420555044875
like ships,0.006099420555044875
because this horrible virus,0.006099420555044875
Despite your extraordinary service,0.005551854319337611
over the generations,0.005551854319337611
of your community,0.005551854319337611
of poverty,0.005551854319337611
of poverty,0.005551854319337611
that nobody,0.05289828401424649
with all the talent,0.005551854319337611
for manufacturing,-0.04441360166551701
next year,-0.04441360166551701
than almost any year,-0.04441360166551701
in our history,-0.04441360166551701
through the single greatest year,-0.04441360166551701
from a stock,-0.00833148189290511
that they were when the virus,-0.00833148189290511
of your community,-0.00833148189290511
of a final layoff,0.06885136636303653
As part,0.06885136636303653
of my administration,0.06885136636303653
out of the budget.,0.06885136636303653
on the budget.,0.03902408479917147
in the world,0.036070031353179835
of the rockets,0.036070031353179835
of their kind,0.036070031353179835
in the world,0.036070031353179835
of everything,0.036070031353179835
As part,0.0714165812282464
of my administration,0.0714165812282464
of guided missile,0.0714165812282464
for please,-0.02494664190480777
in the American heartland,-0.02494664190480777
on for a long time,-0.049909884929973655
on an extension,-0.049909884929973655
on the program,-0.049909884929973655
in the ocean,-0.01664355062413378
of the big factors,-0.01664355062413378
that you were chosen for the contract,-0.01664355062413378
across the shipyards,-0.01664355062413378
